GPCR,STANDARD_VALUE,smiles
P28221,-3.09,CN1CCC2=CC=CC3=C2C1CC4=C3C(=C(C=C4)O)O
P28221,0.393,C1CN(CCN1C2=CC=C(C=C2)[N+](=O)[O-])C(=O)CCCCCOC3=CC4=C(C=C3)NC=C4CCN
P28221,-1.653,CC1CN(CCN1CCC2C3=C(CCO2)C(=C(S3)C(=O)N)Cl)C4=CC=CC5=C4C=CC(=C5)F
P28221,-1.229,C1CC2=CC=CC=C2C1NC3CCN(CC3)CCCC4=CNC5=C4C=C(C=C5)N6C=NN=C6
P28221,-0.58,C1CN(CC1CNCC2=CN=CC=C2)CCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,0.155,CN1CCCC1CC2=CNC3=C2C=C(C=C3)C4=CCN(CC4)C(=S)NC5=CC=CC6=CC=CC=C65
P28221,1.7,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C=NC(=C6CO5)C(=O)NCC7CC7
P28221,0.187,CC1(CCCN(C1)CC2(CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5)O)C
P28221,-0.716,C1CN(C(=O)CN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CCC5=CC=CC=C5
P28221,-0.477,CC1=C(C=CC(=C1)C(=N)N)C2=CC=C(C=C2)C(=O)NC3=CC(=C(C=C3)OC)N4CCN(CC4)C
P28221,-1.591,CC(=O)NC1=NC=C2C(=C1)C(=CN2)C3CCN(CC3)C
P28221,-1.4,CC(C)(C)NC(=O)C(CN1CCN(CC1)C2=CC=CC=C2OC)C3=CC=CC=C3
P28221,0.4,CCN1C(=O)COC2=C1C=C(C=C2)CCN3CCN(CC3)C4=CC=CC5=C4C=CC(=N5)C
P28221,-0.19,C1CN(C(=S)CN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CC5=CC=CC=C5
P28221,-0.968,CN(C)CCC1=C2C=CN(C2=CC=C1)S(=O)(=O)C3=CC=CC=C3
P28221,-2.146,C1CNCCC1OC2=C(C=C(C=C2)CN3CCC(C3)NC(=O)C4=CC(=C(C=C4)Cl)Cl)Br
P28221,-0.648,C1CN(CCN1CCCC2=CC=CC=C2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-3.556,C1C2=C(C=CC=C2Cl)NC(=N1)N
P28221,-0.4,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=CC=C4)N5CCCC5
P28221,-2.524,CCCN(CCC)C1CCC2=C(C1)C3=C(C=C2)N(C=C3C=O)C
P28221,-0.908,CN(CC1CCN(CC1)CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CC5=CC=C(C=C5)S(=O)(=O)C
P28221,-1.732,CC1=CC(=CC(=C1NC2=NCCN2)C)Br
P28221,-0.398,CC1CCC(N1CCC2=CNC3=C2C=C(C=C3)C4=CC=CS4)C
P28221,-2.763,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl
P28221,0.8,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)N5C=CC=N5
P28221,-0.4,CC1=NC2=C(C=C1)C(=C(C=C2)F)OCCN3CCC(CC3)CC4=CC5=C(C=C4)OCC(=O)N5
P28221,-2.3,CC1=NC2=CC=CC(=C2C=C1)C3=NN=C(N3C)SCCCN4CCC5=C(CC4)C=C(C=C5)C6=CC(=NN6C)C
P28221,-2.447,C1CN(CCC1COC2=CC=CC=C2)CC(CC3=CNC4=C3C=C(C=C4)N5C=NN=C5)(F)F
P28221,1.1,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5CCC(=O)N(C5=CC=C4)C
P28221,-0.204,CN(CC1CCN(CC1)CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)S(=O)(=O)C5=CC=CC=C5
P28221,0.6,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NC(=O)C5=C(N=CS5)C
P28221,-3.67,CC1=C(C(C(=C(N1)C)C(=O)NCCCN2CCC(CC2)(C3=CC=CC=C3)O)C4=CC=C(C=C4)[N+](=O)[O-])C(=O)N
P28221,-2.1,C1C2COC3=C(C2CN1CCCCNC(=O)C4=CC=C(C=C4)C5=CC=CC=C5)C=C(C=C3)C#N
P28221,0.7,CC1=NC2=CC(=CC(=C2C=C1)N3CCN(CC3)CCC4=CC5=C(C=C4)OCC(=O)N5)F
P28221,-2.9,CC1=NC2=CC(=CC(=C2C=C1)OCCN3CCC(CC3)CC4=CC5=C(C=C4)OCC(=O)N5)Cl
P28221,-2.19,CCCN(CCC)C1CCC2=C(C1)C3=C(C=C2)NC=C3C=O
P28221,-3.041,CC1C2=C(C=CC=C2Cl)NC(=N1)N
P28221,-0.332,C1CN(CC1CNCC2=CC=CO2)CCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,0.119,CN1CCCC1CC2=CNC3=C2C=C(C=C3)C4=CCN(CC4)S(=O)(=O)C5=CC=C(C=C5)OC
P28221,-0.806,CC1=CC2=C(C=C1)NC=C2CCN
P28221,-1.544,CCCN(CC=C)C1CCC2=C(C1)C3=C(C=C2)NC=C3
P28221,0.7,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC5=C(C(=C4)F)OCC(=O)N5
P28221,-1.398,C1CN(CCN1CCC2=CC(=CC=C2)F)CC(CC3=CNC4=C3C=C(C=C4)N5C=NN=C5)(F)F
P28221,0.9,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NS(=O)(=O)C
P28221,-1.491,CC(=O)OC1=CC2=C(C=C1)NC=C2CCN(C)C
P28221,-1.748,C1CN(CCC1CCC2=CC=CC=C2)CC(CC3=CNC4=C3C=C(C=C4)N5C=NN=C5)(F)F
P28221,-0.863,CN(C)CCN1C=CC2=C1C=C(C=C2)C3=CSC=C3
P28221,-2.863,CN1CCC(CC1)C2=CNC3=C2N=C(C=C3)NC(=O)C4=CC=C(C=C4)F
P28221,-3,C1CCN(CC1)CCN2CCC(CC2)C3=CNC4=C3C=C(C=C4)NC(=O)C5=CC=C(C=C5)F
P28221,0,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C=CC(=O)N(C5=CC=C4)C
P28221,-0.204,CN(C)C1CCC2=C(C1)C3=C(C=C2)NC=C3C=O
P28221,-1.176,CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC
P28221,-1.114,C1CN(CCC1C2=CNC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F)CCCCCCCCCCCCN5CCC(CC5)C6=CNC7=C6C=C(C=C7)NC(=O)C8=CC=C(C=C8)F
P28221,-2.799,CC1C2=C(C=CC(=C2Cl)Cl)NC(=N1)NCC(F)F
P28221,-2.89,C1C(C2=C(O1)C=CC(=C2)C(=O)N)CCN
P28221,0.5,CC1CN(CCN1CCC2=C3C(=CC=C2)N(C(=O)CO3)C)C4=C5C=CC(=NC5=CC(=C4)F)C
P28221,-0.322,CN(CC1=CC=CC=C1)C2CCN(CC2F)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-1.94,CCCN(CCC)C1CCC2=C(C1)C3=C(C=C2)NC=C3C(=O)C(=O)N
P28221,-0.13,CS(=O)(=O)NC1=CC=C(C=C1)N2CCN(CC2)C(=O)CCCCCOC3=CC4=C(C=C3)NC=C4CCN
P28221,-1.415,C1CN(CC1CO)CCC2=CNC3=C2C=C(C=C3)N4C=NN=C4
P28221,-1.491,CCCN(CCC)C1CCC2=C(C1)C3=C(C=C2)NC=C3C=O
P28221,-2.5,CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCN5CCCCC5C4
P28221,-0.525,C1CC(=CCC1NCCCCCNC2CCC(=CC2)C3=CNC4=C3C=C(C=C4)C(=O)N)C5=CNC6=C5C=C(C=C6)C(=O)N
P28221,-2.819,CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C
P28221,0.398,CC(C1=CC=CC=C1)NCC2CCN(C2)CCC3=CNC4=C3C=C(C=C4)CC5COC(=O)N5
P28221,-0.568,CN(C)CCN1C=CC2=C1C=C(C=C2)C3CCOCC3
P28221,-0.5,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=CC=CC5=C4NC=C5
P28221,0,CS(=O)(=O)NC1=CC=C(C=C1)CC2=NOC(=N2)C3=CC4=C(C=C3)NC=C4CCN
P28221,0.046,C1=CC2=C(C=C1C(=O)N)C(=CN2)CCN
P28221,-3.21,C1CC(CCC1CCN2CCC3=C(C2)C=CC(=C3)C#N)NC(=O)C4=CC=NC5=CC=CC=C45
P28221,-0.826,COC1=CC=C(C=C1)N2CCN(CC2)CCC3C4=CC=CC=C4CCO3
P28221,-2,CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)NC4=CC(=C(C=C4)OC)CCCN(C)C
P28221,-3.41,CCCN1CCC(CC1)COC2=NC3=C(C=CC=C3OC)C4=CC=CC=C42
P28221,-4,CCN=C(NS(=O)(=O)C1=CC(=CC=C1)Cl)N2CC3(CCNCC3)C=N2
P28221,-2.086,COC1=CC=CC=C1N2CCN(CC2)CCCCCC(=O)NCC3=CC=CC=C3C4=CC=CC=C4Cl
P28221,-2.1,CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCN5CCCC5C4
P28221,-2.38,CC1=CC=CC=C1N2CCN(CC2)C(=O)COC3=CC(=C(C=C3)Cl)N4CCN(CC4)C
P28221,-0.202,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=CC=C4)N(C)S(=O)(=O)C
P28221,0.7,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)N5CCNC5=O
P28221,-1.813,CN1C=C(C2=C1C=C(C=C2)F)C3=CCN(CC3)CCC4C5=C(CCO4)C=C(C=C5)C(=O)N
P28221,-2.8,CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC4=C(C=CN=C4C=C3)N5CCNCC5
P28221,-1,C1CC2=CC=CC=C2OC1CNCCCNC3=NC=NC=C3
P28221,-0.5,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC5=C(C=C4F)OCC(=O)N5
P28221,-2.4,CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC4=C(C=CN=C4C=C3)N5CCN(CC5)C
P28221,-1.176,CS(=O)(=O)NCC(C1=CC=CC=C1)NC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-1.632,C1=CC2=C(C=C1C(=O)N)C(=CO2)CCN
P28221,-1.431,C1CCN(C1)CCC2=CNC3=C2C=C(C=C3)C4=CCN(CC4)S(=O)(=O)C5=CC=CC6=CC=CC=C65
P28221,0.8,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C=NC(=C6CO5)C(=O)N(C)C
P28221,-1.602,CCNC(=O)NC1=NC2=C(C=C1)NC=C2C3CCN(CC3)C
P28221,-1.079,CC1=CC=C(C=C1)S(=O)(=O)N2CCC(=CC2)C3=CC4=C(C=C3)NC=C4CCN5CCCC5
P28221,-2.558,C1CN(CCN1)C2=CC(=CC=C2)Cl
P28221,-3.655,CC1=NC(=C(C(C1C(=O)N)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NCCCN3CCC(CC3)(C4=CC=CC=C4)C(=O)OC)C
P28221,-3.35,CC1=NC(=C(C(C1C(=O)C)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NCCCN3CCC(CC3)(C4=CC=CC=C4)C(=O)OC)C
P28221,-0.771,C1CN(CCC1CNC(CO)C2=CC=CC=C2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-1.927,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F
P28221,-3.342,C1CNCC=C1C2=CNC3=C2NC(=O)C=C3
P28221,-0.2,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)N5C(=O)CCC5=O
P28221,-0.176,C1CN(CCC1C2=CNC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F)CCOCCOCCN5CCC(CC5)C6=CNC7=C6C=C(C=C7)NC(=O)C8=CC=C(C=C8)F
P28221,-0.199,C1CC2=CC=CC=C2OC1CNCCCNC3=NC=CC=N3
P28221,-1.4,CC1=NC2=C(C=C1)C(=CC=C2)N3CC4CC3CN4CCC5=CC6=C(C=C5)OCC(=O)N6
P28221,0.5,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N(C(=O)CO5)CC6CC6
P28221,0.4,CC1CN(CCN1CCC2=C3C(=CC=C2)N(C(=O)CO3)C)C4=CC=CC5=C4C=CC(=N5)C
P28221,-1.037,C1=CC2=C(C=C1OS(=O)(=O)C(F)(F)F)C(=CN2)CCN
P28221,0.1,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=CC=CC5=C4N=CC=C5
P28221,0.222,C1CN(CCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CCC5=CC(=CC=C5)F
P28221,0.377,C1CN(CCN1C(=O)COC2=CC3=C(C=C2)NC=C3CCN)C(=O)COC4=CC5=C(C=C4)NC=C5CCN
P28221,0.2,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=CC=C4)N5CCCN(CC5)C
P28221,-0.176,CCCCCOC1=CC2=C(C=C1)NC=C2CCN
P28221,-3.5,CC1CCN(CC1)CCC(C)N(C)S(=O)(=O)C2=CC=CC(=C2)C
P28221,-0.455,CN(CC1=CSC=C1)C2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-2.021,CC(C)(C)C1=CC=C(C=C1)CC2=NCCN2
P28221,-3.477,CNCCC(C1=CC=CS1)OC2=CC=CC3=CC=CC=C32
P28221,0.5,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NC(=O)C(C)(C)C
P28221,-1.146,CCCN(CCC)C1CCC2=CC(=C3C(=C2C1)C=CN3)F
P28221,0.167,CN1CCCC1CC2=CNC3=C2C=C(C=C3)C4=CCN(CC4)C(=S)NC5=CC=CC=C5
P28221,-1.2,COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O
P28221,-3.66,CCOC(=O)C1(CCN(CC1)CCCNC(=O)C2=C(N=C(C(C2C3=CC4=C(C=C3)OCO4)C(=O)N)C)C)C5=CC=CC=C5
P28221,-1.799,C1CN(CC=C1C2=NOC3=C2C=CC(=C3)F)CCC4C5=C(CCO4)C=C(C=C5)C(=O)N
P28221,0.886,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C
P28221,-3.441,CN1C2=C(C=C(C=C2)N3CCNCC3)C(=N1)S(=O)(=O)C4=CC=CC5=CC=CC=C54
P28221,-0.556,C1CN(CC1CNCC2=CC=CC=N2)CCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-2.6,CC1=C(C2=C(S1)C=CC(=C2)Cl)S(=O)(=O)NC3=CC4=C(C=CN=C4C=C3)N5CCNCC5
P28221,0.204,C1CN(CCN1C2=CC=C(C=C2)[N+](=O)[O-])C(=O)COC3=CC4=C(C=C3)NC=C4CCN
P28221,-1.462,CC(C1=CC=C(C=C1)NC(=O)C)NC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-2.813,COC1=C(C(=CC=C1)OC)OCCNCC2C(OC3=CC=CC=C3O2)C4=CC=CC=C4
P28221,-0.23,CC(=O)NC1=CC=CC(=C1)CCN2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-0.6,CN1CC2C(C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24
P28221,-0.929,CN(CC1=COC=C1)C2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-1.623,CC(C)CCCCCCOC1=CC2=C(C=C1)NC=C2CCN
P28221,-0.8,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC=CC(=C4)C5=COC=C5
P28221,0.187,CC(C)CN(C)CC1(CCN(CC1)CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)O
P28221,-2.88,C=CCN(CCC1=CNC2=C1C=C(C=C2)F)CC=C
P28221,-1.477,CC1=CC(=CC(=C1CC2=NCCN2CC3=CC=CC=C3)C)C(C)(C)C
P28221,-1.505,CN(C)CCN1C=CC2=C1C=C(C=C2)C3=CCOCC3
P28221,-0.42,C1CC(=CCC1NCCCCCCCCCCNC2CCC(=CC2)C3=CNC4=C3C=C(C=C4)C(=O)N)C5=CNC6=C5C=C(C=C6)C(=O)N
P28221,-1.21,CCN(CC)C(=O)NC1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)C
P28221,-2.531,CN1CCN(CC1)C2=C(C=CC(=C2)NC(=O)N3CCN(CC3)C4=CC=CC=C4)OC
P28221,-0.9,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=CC(=C(C=C4)F)[N+](=O)[O-]
P28221,-1.833,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl
P28221,-0.19,CC(=O)NC1=CC=C(C=C1)CCN2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-1.93,CN1CCC2=C(C1)C3=C4N2C5=CC=CC=C5CCC4=CC=C3
P28221,-1.69,CN1CCC2=CC(=C(C3=C2C1CC4=CC5=C(C=C43)OCO5)OC)OC
P28221,-0.1,CC1CN(CCN1CCC2=C3C=CC(=O)N(C3=CC=C2)C)C4=C5C=CC(=NC5=CC(=C4)F)C
P28221,-2.3,CC1CN(CC(N1C)C)C2=C(C=C3CCN(C3=C2)C(=O)CC4=C(C(=CC=C4)F)C(F)(F)F)OC
P28221,-0.86,CN(C1CCN(CC1)CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)C(CO)C5=CC=CC=C5
P28221,-0.4,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC5=C(C=C4)OCC(=O)N5C
P28221,-0.176,C1CN(CCC1NC(CO)C2=CC=CC=C2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-1.274,CC(C(C1=CC=CC=C1)NC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5)O
P28221,-1.869,CC1=CC(=CC(=C1CC2=NCCN2)C)Br
P28221,0,CC1=C(C2=C(C=C1)N(C(=O)CC2)C)CCN3CCN(CC3)C4=CC=CC5=C4C=CC(=N5)C
P28221,-0.716,CC(C1=CC=CC=C1)NC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=CN=C5
P28221,-0.799,CC(C1=CC=CC=C1)NC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-3.3,CC1CCN(CC1)CCC2CCCCC2S(=O)(=O)C3=CC=CC4=CC=CC=C43
P28221,-0.041,CN(CC1CCN(C1)CCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CC5=CC=CC=C5
P28221,0.184,C1CN(CCN1C2=CC=CC=C2C#N)C(=O)COC3=CC4=C(C=C3)NC=C4CCN
P28221,0.9,CCOC(=O)NC1=CC=CC(=C1)CCN2CCN(CC2)C3=CC=CC4=C3C=CC(=N4)C
P28221,-1.204,CCC1=CC2=C(C=C1)NC=C2CCN(C)C
P28221,-1.447,CC1CC(CCN1CCC2C3=C(CCO2)C=C(C=C3)C(=O)N)C4=CNC5=C4C=CC(=C5)F
P28221,-2.914,CN1CCC(CC1)C2=CNC3=C2N=C(C=C3)NC(=O)C4=CC=CC=N4
P28221,-4.27,CC1=C(C(C(=C(N1)C)C(=O)NCCCN2CCC(CC2)(C3=CC=CC=C3)C(=O)N(C)C)C4=CC=C(C=C4)[N+](=O)[O-])C(=O)N
P28221,1.301,C1CC(=CCC1NCCCCCCCNC2CCC(=CC2)C3=CNC4=C3C=C(C=C4)C(=O)N)C5=CNC6=C5C=C(C=C6)C(=O)N
P28221,-0.146,C1CN(CCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CCC5=CC=CC=C5
P28221,0.2,CCCS(=O)(=O)NC1=CC=CC(=C1)CCN2CCN(CC2)C3=CC=CC4=C3C=CC(=N4)C
P28221,0.42,CN1CCCC1CC2=CNC3=C2C=C(C=C3)C4=CCN(CC4)C(=O)NC5=CC=C(C=C5)Cl
P28221,-3.134,CC1=CC(=CC(=C1CCN)C)C(C)(C)C
P28221,-2.161,C1CN(CC=C1C2=CNC3=C2C=CC(=C3)Cl)CCC4C5=C(CCO4)C=C(C=C5)C(=O)N
P28221,-3.698,CCOC(=O)C1(CCN(CC1)CCCNC(=O)C2=C(N=C(C(C2C3=CC=C(C=C3)[N+](=O)[O-])C(=O)N)C)C)C4=CC=CC=C4
P28221,-3.401,CCCCC1=CC=C(C=C1)CC2=NCCN2
P28221,-0.4,CCC1=C(C=NN1C2=CC=C(C=C2)C#N)C(=O)N3CCC4=C3C=C5C(=C4)C=CN=C5N6CCNCC6
P28221,-0.212,CS(=O)(=O)NC1=CC=C(C=C1)N2CCN(CC2)C(=O)COC3=CC4=C(C=C3)NC=C4CCN
P28221,0,C1=CC2=C(C=C1OCCOC3=CC4=C(C=C3)NC=C4CCN)C(=CN2)CCN
P28221,-3.38,C1CC2=CC=CC=C2C(=O)N(C1)CCN3CCC(CC3)N4C5=C(C=C(C=C5)F)NC4=O
P28221,-1.34,COC1=CC2=C(C=C1)NC=C2C3=CCNCC3
P28221,-3.442,CC1=C(C(C(=C(N1)C)C(=O)NCCCN2CCC(CC2)(C#N)C3=CC=CC=C3)C4=CC=C(C=C4)[N+](=O)[O-])C(=O)N
P28221,-0.633,CC(=O)NC1=CC=C(C=C1)CN2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-0.415,CC(C1=CC=CC=C1)N(C)CC2CCN(C2)CCC3=CNC4=C3C=C(C=C4)CN5C=NC=N5
P28221,-0.5,C1CNC(=NC1)NCCCNCC2CCC3=CC=CC=C3O2
P28221,-0.322,C1CN(CC1COCC2=CC=CC=C2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-1.886,CCN(CC)CCC1=CNC2=C1C=C(C=C2)O
P28221,-4.041,CC1=NC(=C(C(C1C(=O)N)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NCCCN3CCC(CC3)(C4=CC=CC=C4)C(=O)OCCO)C
P28221,-3.663,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O
P28221,-1.6,CC1=C(C=C(C=C1)NC(=O)C2=CC(=C(C=C2)Br)C)N3CCN(CC3)C
P28221,-3.371,CCCCCCCCCOC1=CC2=C(C=C1)NC3=C2CC(CC3)N
P28221,-2.771,CN(CCOC1=CC=CC2=CC=CC=C21)CC3=CC=CC=C3
P28221,-2.4,CC1CN(CC(N1C)C)C2=C(C=C3CCN(C3=C2)C(=O)CC4=CC(=CC=C4)[N+](=O)[O-])OC
P28221,-3.431,CCN(CC)CCCOC(=O)N1C2=CC=CC=C2SC3=CC=CC=C31
P28221,-2.622,CCCN(CCC)C1CCC2=CC(=C3C(=C2C1)C(=CN3C)C=O)F
P28221,-3.079,CN(C)CC#CC1=C(C=CC(=C1)C(=O)NC2=CC=C(C=C2)C3=CC=NC=C3)OC
P28221,-0.079,CN(CC1CCCCC1)CC2(CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5)O
P28221,-0.971,CN(CC1CCN(C1)CCC2=CNC3=C2C=C(C=C3)CN4C=NC=N4)CC5=CC=CC=C5
P28221,-0.2,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=CC(=C(C=C4)O)N
P28221,-2.025,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl
P28221,-1.857,CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3
P28221,-0.204,CS(=O)(=O)NCC1=CC=C(C=C1)N2CCN(CC2)C(=O)COC3=CC4=C(C=C3)NC=C4CCN
P28221,-2.954,CN1CCC(CC1)C2=CNC3=C2N=C(C=C3)NC(=O)C4CCC4
P28221,-3.136,CC1C2=C(C=CC=C2Cl)NC(=N1)NCC(F)F
P28221,-1.845,CN1CCN(CC1)C2=C(C=CC(=C2)NC(=O)N3CCN(CC3)C4=CC(=CC=C4)OC)OC
P28221,-3.106,CCC1C2=C(C=CC(=C2Cl)Cl)NC(=N1)N
P28221,-0.568,CCC1=CC2=C(C=C1)NC=C2CCN
P28221,-0.114,CNCC(C1=CC=CC=C1)N2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-0.061,CC(=CCN(C)C1CCN(CC1)CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)C
P28221,-3.1,CC1=NC2=C(C=C1)C(=CC=C2)OCC3CCN(CC3)CC4=CC5=C(C=C4)OCC(=O)N5
P28221,-3.531,CC1CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F
P28221,-0.1,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC=CC(=C4)C5CCNCC5
P28221,-2.623,CN1CCC(CC1)C2=CNC3=C2N=C(C=C3)NC(=O)C4=CC=NC=C4
P28221,-0.643,CCCN(CCC)C1CCC2=CC(=C3C(=C2C1)C(=CN3)C=O)F
P28221,-1.041,CN(C)CCC1=CNC2=C1C=C(C=C2)N3C=NC4=C3N=CC=C4
P28221,-2.283,CCCN(CC1=CC=CC=C1)C2CCC3=C(C2)C4=C(C=C3)NC=C4
P28221,-0.204,CC(CN1CCN(CC1)CC(CC2=CNC3=C2C=C(C=C3)N4C=NN=C4)F)C5=CC=C(C=C5)F
P28221,-3.946,CC1=NC(=C(C(C1C(=O)NC)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NCCCN3CCC(CC3)(C4=CC=CC=C4)C(=O)OC)C
P28221,1,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC5=C(C=C4)OCC(=O)N5C
P28221,-1.079,CC(=O)NC1=CC=C(C=C1)CCNC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-3.104,CC1C2=C(C=CC=C2Cl)NC(=N1)N
P28221,-0.7,CC1CN(CCN1CCC2=C3C=CC(=O)N(C3=CC=C2)C)C4=CC=CC5=C4C=CC(=N5)C
P28221,-1.431,C1CN(CC=C1C2=C3C(=C(C=C2)F)C=CO3)CCC4C5=C(CCO4)C=C(C=C5)C(=O)N
P28221,-0.297,CCCCCCCNC1CCC(=CC1)C2=CNC3=C2C=C(C=C3)C(=O)N
P28221,-1.4,C1CC(N(C1)S(=O)(=O)C2=CC3=C(C=C2)C=CN3)CCN4CCC(CC4)OC5=CC=C(C=C5)Cl
